business_name,category,lic_code,street_address,State,City,zipcode,business_start_date,business_end_date,neighborhoods,business_location,supervisor_district,Lifespan,closed,age_if_opened,formatted_address_x,formatted_name_x,uniqueid,full_address,business_id,name,MA,year,formatted_address_y,formatted_name_y,latitude,longitude
wan kee restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2152 mission st,CA,San Francisco,94110.0,07/01/2011,,Mission,"2152 MISSION ST
San Francisco, CA 94110
(37.762534, -122.419435)",9.0,,no,2588.0,2152 mission,wan,wan2152 mission,"2152 mission st, San Francisco, CA, 94110.0",2649,wan kee restaurant,76.5,2018.0,2152 mission,wan,37.762527,-122.419475
lite bite inc,Food Services,"Restaurant Less Than 1,000 Sqft",1796 union st,CA,San Francisco,94123.0,07/25/2011,,Marina,"1796 UNION ST
San Francisco, CA 94123
(37.797935, -122.428888)",2.0,,no,2564.0,1796 union,lite,lite1796 union,"1796 union st, San Francisco, CA, 94123.0",66896,lite bite,91.0,2018.0,1796 union,lite,37.797978,-122.428754
pho vietnam san francisco,Food Services,"Restaurant Less Than 1,000 Sqft",1406 polk st,CA,San Francisco,94109.0,08/01/2011,,Nob Hill,"1406 POLK ST
San Francisco, CA 94109
(37.789774, -122.42053)",3.0,,no,2557.0,1406 polk,pho,pho1406 polk,"1406 polk st, San Francisco, CA, 94109.0",66985,pho vietnam san francisco,91.0,2018.0,1406 polk,pho,37.78973,-122.420445
el tomate restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",2904 24th st,CA,San Francisco,94110.0,08/01/2011,,Mission,"2904 24TH ST
San Francisco, CA 94110
(37.752729, -122.410412)",9.0,,no,2557.0,2904 24th,el,el2904 24th,"2904 24th st, San Francisco, CA, 94110.0",68483,el tomate restaurant,88.0,2018.0,2904 24th,el,37.752777,-122.41026200000002
cafeto coffee shop,Food Services,"Restaurant Less Than 1,000 Sqft",111 richland ave,CA,San Francisco,94110.0,07/23/2013,,Bernal Heights,"111 RICHLAND AVE
San Francisco, CA 94110
(37.73602, -122.424044)",9.0,,no,1835.0,111 richland,cafeto,cafeto111 richland,"111 richland ave, San Francisco, CA, 94110.0",68018,cafeto coffee shop,96.0,2018.0,111 richland,cafeto,37.736078000000006,-122.424108
little nepal restaurant,Food Services,,925 cortland av,CA,San Francisco,94110.0,08/01/2011,,Bernal Heights,"925 CORTLAND AV
San Francisco, CA 94110
(37.73896, -122.413573)",9.0,,no,2557.0,925 cortland,little,little925 cortland,"925 cortland av, San Francisco, CA, 94110.0",92049,little nepal,84.0,2018.0,925 cortland,little,,
little nepal restaurant,Food Services,,925 cortland ave,CA,San Francisco,94110.0,07/11/2016,05/30/2017,Bernal Heights,,9.0,323.0,yes,,925 cortland,little,little925 cortland,"925 cortland ave, San Francisco, CA, 94110.0",92049,little nepal,84.0,2018.0,925 cortland,little,,
little nepal,Food Services,,925 cortland ave rm 2,CA,San Francisco,94110.0,06/01/2017,,Bernal Heights,,9.0,,no,426.0,925 cortland,little,little925 cortland,"925 cortland ave rm 2, San Francisco, CA, 94110.0",92049,little nepal,84.0,2018.0,925 cortland,little,,
little nepal,Food Services,"Restaurant Less Than 1,000 Sqft",925 cortland ave,CA,San Francisco,94110.0,05/30/2017,,Bernal Heights,,9.0,,no,428.0,925 cortland,little,little925 cortland,"925 cortland ave, San Francisco, CA, 94110.0",92049,little nepal,84.0,2018.0,925 cortland,little,,
umami burger,Food Services,"Restaurant 1,000 - 2,000 Sqft",2184 union st,CA,San Francisco,94123.0,09/15/2011,06/01/2018,Marina,"2184 UNION ST
San Francisco, CA 94123
(37.797137, -122.435133)",2.0,2451.0,yes,,2184 union,umami,umami2184 union,"2184 union st, San Francisco, CA, 94123.0",67357,umami burger sf,85.5,2018.0,2184 union,umami,37.797168,-122.435124
vallartas taco bar,Food Services,"Restaurant 1,000 - 2,000 Sqft",2022 mission st,CA,San Francisco,94110.0,02/12/2015,,,"2022 MISSION ST
SAN FRANCISCO, CA 94110
(37.764588, -122.41963)",,,no,1266.0,2022 mission,vallartas,vallartas2022 mission,"2022 mission st, San Francisco, CA, 94110.0",81106,vallartas taco bar,73.5,2017.0,2022 mission,vallartas,,
the golden west restaurant,Food Services,Take-Out Establishment,8 trinity pl,CA,San+francisco,94104.0,02/12/2010,,,"8 TRINITY PL
San Francisco, CA 94104
(37.790064, -122.402517)",,,no,3092.0,8 trinity,the,the8 trinity,"8 trinity pl, San+francisco, CA, 94104.0",63493,the golden west,83.5,2017.0,8 trinity,the,37.790053,-122.402586
super duper,Food Services,"Restaurant 1,000 - 2,000 Sqft",2201 chestnut st,CA,San Francisco,94123.0,09/15/2011,,Marina,"2201 CHESTNUT ST
San Francisco, CA 94123
(37.800361, -122.439812)",2.0,,no,2512.0,2201 chestnut,super,super2201 chestnut,"2201 chestnut st, San Francisco, CA, 94123.0",66999,super duper burgers,90.0,2018.0,2201 chestnut,super,37.800344,-122.439697
cafe taboo,Food Services,,600 york st,CA,San Francisco,94110.0,02/02/2010,06/30/2017,Mission,"600 YORK ST
San Francisco, CA 94110
(37.761604, -122.409145)",10.0,2705.0,yes,,600 york,cafe,cafe600 york,"600 york st, San Francisco, CA, 94110.0",92269,cafe taboo,82.0,2018.0,600 york,cafe,,
cafe taboo,Food Services,"Restaurant Less Than 1,000 Sqft",600 york st,CA,San Francisco,94110.0,07/05/2017,,,,,,no,392.0,600 york,cafe,cafe600 york,"600 york st, San Francisco, CA, 94110.0",92269,cafe taboo,82.0,2018.0,600 york,cafe,,
pi bar,Food Services,"Restaurant 1,000 - 2,000 Sqft",1432 valencia st,CA,San Francisco,94110.0,10/20/2009,,Mission,"1432 VALENCIA ST
San Francisco, CA 94110
(37.749952, -122.420452)",8.0,,no,3207.0,1432 valencia,pi,pi1432 valencia,"1432 valencia st, San Francisco, CA, 94110.0",60828,pi bar,88.5,2018.0,1432 valencia,pi,37.749982,-122.420517
keiko a nob hill,Food Services,"Restaurant 1,000 - 2,000 Sqft",1250 jones st,CA,San Francisco,94109.0,08/15/2011,,,"1250 JONES ST
San Francisco, CA 94109
(37.792974, -122.414424)",,,no,2543.0,1250 jones,keiko,keiko1250 jones,"1250 jones st, San Francisco, CA, 94109.0",67545,keiko a nob hill,97.0,2018.0,1250 jones,keiko,37.793068,-122.414407
lers ros  red,Food Services,"Restaurant 1,000 - 2,000 Sqft",307 hayes st,CA,San Francisco,94109.0,09/01/2011,,Hayes Valley,"307 HAYES ST
San Francisco, CA 94109
(37.777034, -122.421699)",5.0,,no,2526.0,307 hayes,lers,lers307 hayes,"307 hayes st, San Francisco, CA, 94109.0",65066,lers ros thai noodle,78.5,2017.0,307 hayes,lers,37.777017,-122.42143
soma chicken and salad,Food Services,Take-Out Establishment,101 spear st a-24,CA,San Francisco,94105.0,09/01/2011,,Financial District/South Beach,"101 SPEAR ST
San Francisco, CA 94105
(37.792534, -122.394067)",6.0,,no,2526.0,101 spear,soma,soma101 spear,"101 spear st a-24, San Francisco, CA, 94105.0",67446,soma chicken and salad,79.0,2017.0,101 spear,soma,37.792577,-122.393992
la espiga de oro,Food Services,Take-Out Establishment,2916 24th st,CA,San Francisco,94110.0,08/01/2011,,Mission,"2916 24TH ST
San Francisco, CA 94110
(37.75273, -122.4104)",9.0,,no,2557.0,2916 24th,la,la2916 24th,"2916 24th st, San Francisco, CA, 94110.0",66900,la espiga de oro,79.0,2018.0,2916 24th,la,37.752768,-122.410392
estrella taqueria,Food Services,"Restaurant 1,000 - 2,000 Sqft",533 haight st,CA,San Francisco,94117.0,04/03/2010,,Hayes Valley,"533 HAIGHT ST
San Francisco, CA 94117
(37.772031, -122.431061)",5.0,,no,3042.0,533 haight,estrella,estrella533 haight,"533 haight st, San Francisco, CA, 94117.0",62548,estrella taqueria,79.0,2017.0,533 haight,estrella,37.772013,-122.431047
hong kong lounge ii,Food Services,"Restaurant 1,000 - 2,000 Sqft",3300 geary blvd,CA,San Francisco,94118.0,10/01/2011,,Presidio Heights,"3300 GEARY BLVD
San Francisco, CA 94118
(37.781662, -122.454169)",2.0,,no,2496.0,3300 geary,hong,hong3300 geary,"3300 geary blvd, San Francisco, CA, 94118.0",67741,hong kong lounge ii,77.5,2018.0,3300 geary,hong,37.781658,-122.454393
new chef hungs restaurant,Food Services,Multiple,823 clay st,CA,San Francisco,94108.0,04/15/2010,,Chinatown,"823 CLAY ST
San Francisco, CA 94108
(37.7942, -122.40672)",3.0,,no,3030.0,823 clay,new,new823 clay,"823 clay st, San Francisco, CA, 94108.0",62578,new chef hungs restaurant,66.5,2017.0,823 clay,new,37.794193,-122.406677
black point cafe,Food Services,"Restaurant 1,000 - 2,000 Sqft",882 north point st,CA,San Francisco,94109.0,10/01/2011,,Russian Hill,"882 NORTH POINT ST
San Francisco, CA 94109
(37.805543, -122.421789)",2.0,,no,2496.0,882 north,black,black882 north,"882 north point st, San Francisco, CA, 94109.0",68600,black point cafe,87.0,2016.0,882 north,black,37.805568,-122.421764
mavelous llc,Food Services,Multiple,1408 market st,CA,San Francisco,94102.0,04/01/2012,,Tenderloin,"1408 MARKET ST
San Francisco, CA 94102
(37.776362, -122.417742)",6.0,,no,2313.0,1408 market,mavelous,mavelous1408 market,"1408 market st, San Francisco, CA, 94102.0",69121,mavelous llc,87.0,2018.0,1408 market,mavelous,37.776144,-122.418058
moolicious,Food Services,,1 sansome st 105,CA,San Francisco,94104.0,08/28/2011,,Financial District/South Beach,"1 SANSOME ST
San Francisco, CA 94104
(37.790555, -122.400618)",3.0,,no,2530.0,1 sansome,moolicious,moolicious1 sansome,"1 sansome st 105, San Francisco, CA, 94104.0",68766,moolicious cafe and crepe,97.0,2018.0,1 sansome,moolicious,37.790415,-122.400615
cerveceria de mateveza,Food Services,"Restaurant Less Than 1,000 Sqft",3801 18th st,CA,San Francisco,94114.0,09/15/2011,,Castro/Upper Market,"3801 18TH ST
San Francisco, CA 94114
(37.761271, -122.428534)",8.0,,no,2512.0,3801 18th,cerveceria,cerveceria3801 18th,"3801 18th st, San Francisco, CA, 94114.0",68591,cerveceria de mateveza,100.0,2018.0,3801 18th,cerveceria,37.761385,-122.428488
woods polk station,Food Services,"Restaurant Less Than 1,000 Sqft",2255 polk st,CA,San Francisco,94109.0,09/15/2011,,Russian Hill,"2255 POLK ST
San Francisco, CA 94109
(37.797532, -122.42211)",3.0,,no,2512.0,2255 polk,woods,woods2255 polk,"2255 polk st, San Francisco, CA, 94109.0",77080,woods polk station,93.0,2018.0,2255 polk,woods,,
the dark horse inn,Food Services,Multiple,942 geneva ave,CA,San Francisco,94112.0,10/07/2011,,Excelsior,"942 GENEVA AVE
San Francisco, CA 94112
(37.716079, -122.440471)",11.0,,no,2490.0,942 geneva,the,the942 geneva,"942 geneva ave, San Francisco, CA, 94112.0",67489,the dark horse inn,94.0,2018.0,942 geneva,the,37.716105,-122.440422
paina lounge  restaurant,Food Services,,1865 post st,CA,San Francisco,94115.0,10/07/2011,07/19/2015,Japantown,"1865 POST ST
San Francisco, CA 94115
(37.78525, -122.432421)",5.0,1381.0,yes,,1865 post,paina,paina1865 post,"1865 post st, San Francisco, CA, 94115.0",84982,paina restaurant and lounge,100.0,2015.0,1865 post,paina,,
paina restaurant and lounge,Food Services,Multiple,1865 post st,CA,San Francisco,94115.0,07/31/2015,,,"1865 POST ST
SAN FRANCISCO, CA 94115
(37.78525, -122.432421)",,,no,1097.0,1865 post,paina,paina1865 post,"1865 post st, San Francisco, CA, 94115.0",84982,paina restaurant and lounge,100.0,2015.0,1865 post,paina,,
amitis cafe,Food Services,"Restaurant Less Than 1,000 Sqft",800 masonic ave,CA,San Francisco,94117.0,07/07/2015,,,"800 MASONIC AVE
SAN FRANCISCO, CA 94117
(37.773794, -122.446079)",,,no,1121.0,800 masonic,amitis,amitis800 masonic,"800 masonic ave, San Francisco, CA, 94117.0",83687,amitis cafe,92.0,2017.0,800 masonic,amitis,,
bai som thai kitchen,Food Services,"Restaurant 1,000 - 2,000 Sqft",2121 clement st,CA,San Francisco,94121.0,10/03/2011,,Outer Richmond,"2121 CLEMENT ST
San Francisco, CA 94121
(37.782138, -122.48208)",1.0,,no,2494.0,2121 clement,bai,bai2121 clement,"2121 clement st, San Francisco, CA, 94121.0",66990,bai som thai kitchen,88.0,2018.0,2121 clement,bai,37.782103,-122.482089
takara sushi sf inc,Food Services,"Restaurant Less Than 1,000 Sqft",4243 18th st,CA,San Francisco,94114.0,08/08/2012,,Castro/Upper Market,"4243 18TH ST
San Francisco, CA 94114
(37.76078, -122.436877)",8.0,,no,2184.0,4243 18th,takara,takara4243 18th,"4243 18th st, San Francisco, CA, 94114.0",63156,takara sushi sf inc,83.5,2018.0,4243 18th,takara,37.760733,-122.436848
sushi taka,Food Services,"Restaurant Less Than 1,000 Sqft",600 kearny st,CA,San Francisco,94108.0,10/24/2011,,Chinatown,"600 KEARNY ST
San Francisco, CA 94108
(37.793661, -122.404645)",3.0,,no,2473.0,600 kearny,sushi,sushi600 kearny,"600 kearny st, San Francisco, CA, 94108.0",67788,sushi taka,92.0,2018.0,600 kearny,sushi,37.793669,-122.404578
soma fresh meat and deli,Food Services,Retail Food Market W/food Prep. Lt 5001 Sqft,1000 howard st,CA,San Francisco,94103.0,06/01/2010,,South of Market,"1000 HOWARD ST
San Francisco, CA 94103
(37.779514, -122.407456)",6.0,,no,2983.0,1000 howard,soma,soma1000 howard,"1000 howard st, San Francisco, CA, 94103.0",68860,soma fresh meat and deli,86.0,2018.0,1000 howard,soma,,
king of thai noodle cafe,Food Services,"Restaurant 1,000 - 2,000 Sqft",1541 taraval st,CA,San Francisco,94116.0,10/01/2011,,Sunset/Parkside,"1541 TARAVAL ST
San Francisco, CA 94116
(37.742748, -122.482822)",4.0,,no,2496.0,1541 taraval,king,king1541 taraval,"1541 taraval st, San Francisco, CA, 94116.0",67565,king of thai noodles cafe,82.5,2017.0,1541 taraval,king,37.74270300000001,-122.482819
burger urge,Food Services,Multiple,1599 haight st,CA,San Francisco,94117.0,11/15/2011,,,"1599 HAIGHT ST
San Francisco, CA 94117
(37.769814, -122.448367)",,,no,2451.0,1599 haight,burger,burger1599 haight,"1599 haight st, San Francisco, CA, 94117.0",67587,burger urge,93.0,2018.0,1599 haight,burger,37.769803,-122.448357
original joes,Food Services,Multiple,601 union st,CA,San Francisco,94133.0,11/30/2011,,North Beach,"601 UNION ST
San Francisco, CA 94133
(37.800418, -122.409409)",3.0,,no,2436.0,601 union,original,original601 union,"601 union st, San Francisco, CA, 94133.0",68090,original joes,89.5,2018.0,601 union,original,37.800363,-122.409477
navin thai restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",1059 powell st,CA,San Francisco,94108.0,08/18/2017,,,,,,no,348.0,1059 powell,navin,navin1059 powell,"1059 powell st, San Francisco, CA, 94108.0",94695,navin thai restaurant,84.0,2018.0,1059 powell,navin,,
kings thai cuisine,Food Services,"Restaurant 1,000 - 2,000 Sqft",346 clement st,CA,San Francisco,94118.0,11/01/2011,,Inner Richmond,"346 CLEMENT ST
San Francisco, CA 94118
(37.783035, -122.462784)",1.0,,no,2465.0,346 clement,kings,kings346 clement,"346 clement st, San Francisco, CA, 94118.0",67828,kings thai cuisine,85.0,2017.0,346 clement,kings,37.783028,-122.463141
zero zero,Food Services,Multiple,826 folsom st,CA,San Francisco,94107.0,07/15/2010,,South of Market,"826 FOLSOM ST
San Francisco, CA 94107
(37.781452, -122.401903)",6.0,,no,2939.0,826 folsom,zero,zero826 folsom,"826 folsom st, San Francisco, CA, 94107.0",63597,zero zero,92.0,2017.0,826 folsom,zero,37.781494,-122.401909
per diem,Food Services,"Restaurant Greater Than 2,000 Sqft",564 market st 140,CA,San Francisco,94104.0,12/01/2011,,Financial District/South Beach,"564 MARKET ST
San Francisco, CA 94104
(37.789741, -122.400798)",3.0,,no,2435.0,564 market,per,per564 market,"564 market st 140, San Francisco, CA, 94104.0",68070,per diem,87.0,2017.0,564 market,per,37.789575,-122.401091
hot cookie,Food Services,,407 castro st,CA,San Francisco,94114.0,01/01/2012,10/26/2015,Castro/Upper Market,"407 CASTRO ST
SAN FRANCISCO, CA 94114
(37.762357, -122.435141)",8.0,1394.0,yes,,407 castro,hot,hot407 castro,"407 castro st, San Francisco, CA, 94114.0",85670,hot cookie,95.0,2018.0,407 castro,hot,,
hot cookie,Food Services,"Restaurant Less Than 1,000 Sqft",407 castro,CA,San+francisco,94114.0,10/26/2015,,,"407 CASTRO
SAN FRANCISCO, CA 94114
(37.762357, -122.435141)",,,no,1010.0,407 castro,hot,hot407 castro,"407 castro, San+francisco, CA, 94114.0",85670,hot cookie,95.0,2018.0,407 castro,hot,,
foundation coffee,Food Services,,335 kearny st,CA,San Francisco,94108.0,12/01/2011,,,"335 KEARNY ST
San Francisco, CA 94108
(37.791249, -122.404146)",,,no,2435.0,335 kearny,foundation,foundation335 kearny,"335 kearny st, San Francisco, CA, 94108.0",94388,foundation cafe,85.0,2018.0,335 kearny,foundation,,
foundation cafe  bakery,Food Services,,335 kearny st,CA,San Francisco,94108.0,12/01/2011,,,"335 KEARNY ST
San Francisco, CA 94108
(37.791249, -122.404146)",,,no,2435.0,335 kearny,foundation,foundation335 kearny,"335 kearny st, San Francisco, CA, 94108.0",94388,foundation cafe,85.0,2018.0,335 kearny,foundation,,
foundation cafe,Food Services,"Restaurant Less Than 1,000 Sqft",335 kearny st,CA,San Francisco,94108.0,12/15/2017,,,,,,no,229.0,335 kearny,foundation,foundation335 kearny,"335 kearny st, San Francisco, CA, 94108.0",94388,foundation cafe,85.0,2018.0,335 kearny,foundation,,
foundation spirits,Food Services,,335 kearny st,CA,San Francisco,94108.0,12/15/2017,,,,,,no,229.0,335 kearny,foundation,foundation335 kearny,"335 kearny st, San Francisco, CA, 94108.0",94388,foundation cafe,85.0,2018.0,335 kearny,foundation,,
foundation cafe,Food Services,,335 kearny st,CA,San Francisco,94108.0,12/15/2017,12/15/2017,,,,0.0,yes,,335 kearny,foundation,foundation335 kearny,"335 kearny st, San Francisco, CA, 94108.0",94388,foundation cafe,85.0,2018.0,335 kearny,foundation,,
espostos delicatessen,Food Services,"Restaurant Greater Than 2,000 Sqft",1700 owens st 155,CA,San Francisco,94158.0,11/15/2011,,Mission Bay,"1700 OWENS ST
San Francisco, CA 94158
(37.767376, -122.393487)",6.0,,no,2451.0,1700 owens,espostos,espostos1700 owens,"1700 owens st 155, San Francisco, CA, 94158.0",67615,espostos deli,90.5,2017.0,1700 owens,espostos,37.767692,-122.393977
city chopsticks,Food Services,"Restaurant Less Than 1,000 Sqft",883 bush st,CA,San Francisco,94108.0,12/15/2011,,Nob Hill,"883 BUSH ST
San Francisco, CA 94108
(37.789777, -122.411837)",3.0,,no,2421.0,883 bush,city,city883 bush,"883 bush st, San Francisco, CA, 94108.0",68036,city chopsticks,89.0,2017.0,883 bush,city,37.789763,-122.41178700000002
thai cottage restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",4041 judah st,CA,San Francisco,94122.0,08/01/2010,,Sunset/Parkside,"4041 JUDAH ST
San Francisco, CA 94122
(37.760449, -122.505558)",4.0,,no,2922.0,4041 judah,thai,thai4041 judah,"4041 judah st, San Francisco, CA, 94122.0",63992,thai cottage restaurant,89.5,2018.0,4041 judah,thai,37.760413,-122.50555
subway sandwiches #43011,Food Services,"Restaurant Less Than 1,000 Sqft",77 van ness ave 100,CA,San Francisco,94102.0,08/04/2010,,Hayes Valley,"77 VAN NESS AVE
San Francisco, CA 94102
(37.776126, -122.419541)",5.0,,no,2919.0,77 van,subway,subway77 van,"77 van ness ave 100, San Francisco, CA, 94102.0",63619,subway sandwiches,90.0,2017.0,77 van,subway,37.776133,-122.419484
yummy dim sum fast food llc,Food Services,"Restaurant Less Than 1,000 Sqft",930 stockton st,CA,San Francisco,94108.0,08/01/2010,,Chinatown,"930 STOCKTON ST
San Francisco, CA 94108
(37.794298, -122.40796)",3.0,,no,2922.0,930 stockton,yummy,yummy930 stockton,"930 stockton st, San Francisco, CA, 94108.0",64154,yummy dim sum  fast food llc,83.5,2017.0,930 stockton,yummy,37.794457,-122.407896
chomp and swig,Food Services,"Restaurant Less Than 1,000 Sqft",1541 clement st,CA,San Francisco,94118.0,12/30/2011,,Outer Richmond,"1541 CLEMENT ST
San Francisco, CA 94118
(37.782426, -122.475925)",1.0,,no,2406.0,1541 clement,chomp,chomp1541 clement,"1541 clement st, San Francisco, CA, 94118.0",68220,chomp  swig,87.5,2018.0,1541 clement,chomp,37.782383,-122.475929
happy yogurt,Food Services,"Restaurant Less Than 1,000 Sqft",503 33rd ave,CA,San Francisco,94121.0,01/01/2012,,Outer Richmond,"503 33RD AVE
San Francisco, CA 94121
(37.779611, -122.493303)",1.0,,no,2404.0,503 33rd,happy,happy503 33rd,"503 33rd ave, San Francisco, CA, 94121.0",68196,happy yogurt,98.0,2018.0,503 33rd,happy,37.779613,-122.493349
new taraval cafe,Food Services,"Restaurant 1,000 - 2,000 Sqft",1054 taraval st,CA,San Francisco,94116.0,02/09/2015,,Sunset/Parkside,"1054 TARAVAL ST
SAN FRANCISCO, CA 94116
(37.742988, -122.477358)",4.0,,no,1269.0,1054 taraval,new,new1054 taraval,"1054 taraval st, San Francisco, CA, 94116.0",82100,new taraval cafe,94.0,2018.0,1054 taraval,new,,
fillmore bakeshop,Food Services,Retail Bakeries With Food Prep,1890 fillmore st 1,CA,San Francisco,94115.0,09/15/2010,,Pacific Heights,"1890 FILLMORE ST
San Francisco, CA 94115
(37.78695, -122.433446)",5.0,,no,2877.0,1890 fillmore,fillmore,fillmore1890 fillmore,"1890 fillmore st 1, San Francisco, CA, 94115.0",64346,fillmore bake shop,83.5,2018.0,1890 fillmore,fillmore,37.786951,-122.43336200000002
