business_name,lic_code,business_start_date,business_end_date,Lifespan,closed,age_if_opened,full_address,business_id,name,MA,year,lati,longi
1608 bistro,,03/14/2018,,,no,140.0,"1608 bush, San+francisco, CA, 94109",95361,1608 bistro,79.0,2018.0,37.7883731,-122.4239125
the fog lifter cafe,"Restaurant 1,000 - 2,000 Sqft",03/15/2018,,,no,139.0,"1901 ocean ave, San Francisco, CA, 94127",95452,the fog lifter cafe,88.0,2018.0,37.7251502,-122.46245090000001
focaccia cafe  bakery,,02/01/2003,,,no,5660.0,"185 berry st, San Francisco, CA, 94107",68037,focaccia market bakery,86.5,2018.0,37.77600200000001,-122.39295800000001
focaccia market bakery,"Restaurant Greater Than 2,000 Sqft",02/01/2003,,,no,5660.0,"1198 mission st, San Francisco, CA, 94102",79299,focaccia market bakery,87.5,2018.0,37.7776451,-122.41317759999998
pizzeria delfina,"Restaurant Less Than 1,000 Sqft",07/27/1998,,,no,7310.0,"3611 18th street, San Francisco, CA, 9411",17946,pizzeria delfina,96.0,2018.0,37.761657,-122.424347
focaccia market bakery,,02/01/2003,,,no,5660.0,"119 sacramento st, San Francisco, CA, 94111",13831,focaccia market bakery,77.0,2017.0,37.794543,-122.39703700000001
burger king,"Restaurant 1,000 - 2,000 Sqft",10/01/2008,,,no,3591.0,"3900 geary blvd 101, San Francisco, CA, 94118",70758,burger king 9365,96.5,2017.0,37.781248,-122.461251
dennys restaurant,"Restaurant Greater Than 2,000 Sqft",07/01/2015,,,no,1127.0,"816 mission st, San Francisco, CA, 94103",84892,dennys restaurant,98.0,2018.0,37.7843083,-122.40506380000001
cityscape restaurant,,01/02/2017,06/13/2017,162.0,yes,,"333 o'farrell st, San Francisco, CA, 94102",90439,cityscape bar  lounge,100.0,2017.0,37.7857289,-122.4104463
sf hilton banquet facility,,01/02/2017,06/13/2017,162.0,yes,,"333 o'farrell st, San Francisco, CA, 94102",90441,sf hilton banquet facilities,100.0,2017.0,37.7857289,-122.4104463
sf hilton banquet facility,,01/02/2017,06/13/2017,162.0,yes,,"333 o'farrell st, San Francisco, CA, 94102",90344,sf hilton employee cafe,100.0,2017.0,37.7857289,-122.4104463
sf hilton banquet facility,,01/02/2017,06/13/2017,162.0,yes,,"333 o'farrell st, San Francisco, CA, 94102",90437,sf hilton main kitchen,100.0,2017.0,37.7857289,-122.4104463
sf hilton banquet facility,,01/02/2017,06/13/2017,162.0,yes,,"333 o'farrell st, San Francisco, CA, 94102",90436,sf hilton pastry bakery kitchen,100.0,2017.0,37.7857289,-122.4104463
la fromagerie,,02/12/2015,02/12/2015,0.0,yes,,"101 montgomery st, San Francisco, CA, 94104",83744,la fromagerie,89.5,2018.0,37.7904341,-122.4025256
cobbs comedy club,"Restaurant Greater Than 2,000 Sqft",10/22/2013,,,no,1744.0,"915 columbus ave, San Francisco, CA, 94133",78501,cobbs comedy club,90.0,2018.0,37.802989000000004,-122.4143902
herbst theater,,04/01/2007,,,no,4140.0,"401 van ness ave basement, San Francisco, CA, 94102",84729,herbst theater cm,92.5,2018.0,37.779536799999995,-122.42102120000001
elmira rosticceria,"Restaurant 1,000 - 2,000 Sqft",12/06/2010,,,no,2795.0,"154 mcallister st, San Francisco, CA, 94102",89335,elmira rosticceria,86.5,2018.0,37.7809083,-122.4146118
the churro factory,Take-Out Establishment,11/15/1981,,,no,13408.0,"pier 39  k01, San+francisco, CA, 94133",83474,the fudgery inc,90.0,2018.0,37.80867300000001,-122.409821
the churro factory,Take-Out Establishment,11/15/1981,,,no,13408.0,"pier 39  k01, San+francisco, CA, 94133",3444,the pier market,90.0,2018.0,37.80867300000001,-122.409821
the churro factory,Take-Out Establishment,11/15/1981,,,no,13408.0,"pier 39  k01, San+francisco, CA, 94133",68283,the spice  tea exchange,100.0,2018.0,37.80867300000001,-122.409821
karma cafe,"Restaurant Less Than 1,000 Sqft",03/29/2018,,,no,125.0,"1901 hayes st, San Francisco, CA, 94117",95556,karma cafe,96.0,2018.0,37.773573299999995,-122.44779
latte express 3 a,"Restaurant Less Than 1,000 Sqft",01/01/2002,,,no,6056.0,"434 beach st, San Francisco, CA, 94133",94547,latte express #3,96.0,2018.0,37.807357399999994,-122.41627240000001
oh la la cake creations,Caterer,06/04/2015,,,no,1154.0,"579 columbus st, San+francisco, CA, 94133",83708,oh la la cake creations,100.0,2015.0,37.799992100000004,-122.4101145
ambrosia catering company,Caterer,04/05/2018,,,no,118.0,"2948 folsom st, San Francisco, CA, 9411",95700,ambrosia catering company,100.0,2018.0,37.7501803,-122.4140972
los hermanos,"Restaurant Less Than 1,000 Sqft",01/01/1981,,,no,13726.0,"2026 chestnut st, San Francisco, CA, 94123",268,los hermanos,95.5,2017.0,37.800767,-122.436924
double decker,"Restaurant 1,000 - 2,000 Sqft",01/17/2008,,,no,3849.0,"2956 24th st, San Francisco, CA, 9411",95702,double decker,95.5,2018.0,37.752882899999996,-122.41126489999999
starbucks coffee #11239,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"675 townsend, San+francisco, CA, 94103",19418,starbucks coffee,97.0,2018.0,37.770517,-122.403221
starbucks coffee #10891,Take-Out Establishment,03/03/1992,,,no,9647.0,"865 market st, San Francisco, CA, 94103",19416,starbucks coffee,98.0,2018.0,37.7840659,-122.4065571
bravo pizza,"Restaurant 1,000 - 2,000 Sqft",08/25/1989,,,no,10568.0,"5145 mission st, San Francisco, CA, 94112",1800,bravo pizza,83.0,2017.0,37.716583,-122.44083400000001
piccolo pete,,06/29/2018,,,no,33.0,"2155 bayshore blvd, San Francisco, CA, 94134",4588,piccolo petes,79.0,2017.0,37.712686,-122.400903
starbucks coffee,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"2163 polk st, San Francisco, CA, 94109",2072,starbucks coffee,100.0,2017.0,37.79652700000001,-122.421953
starbucks coffee,Take-Out Establishment,03/03/1992,,,no,9647.0,"3995 24th st, San Francisco, CA, 94114",4480,starbucks coffee,95.0,2018.0,37.751413,-122.431629
starbucks coffee,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"74 new montgomery st, San Francisco, CA, 94105",1939,starbucks coffee,98.0,2018.0,37.787464899999996,-122.4012865
starbucks coffee,"Restaurant Less Than 1,000 Sqft",03/03/1992,,,no,9647.0,"1750 divisadero st, San Francisco, CA, 94115",1359,starbucks coffee,94.5,2018.0,37.7860476,-122.439779
starbucks coffee #5237,Take-Out Establishment,03/03/1992,,,no,9647.0,"1231 market st, San Francisco, CA, 94103",5011,starbucks coffee,94.0,2018.0,37.778357,-122.415182
starbucks coffee #5404,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"442 geary st, San Francisco, CA, 94102",2768,starbucks coffee,98.0,2018.0,37.787131,-122.41058500000001
starbucks coffee #5395,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"1799 fulton st, San Francisco, CA, 94117",1927,starbucks coffee,98.0,2017.0,37.775793,-122.44622700000001
starbucks coffee #5516,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"490 brannan st, San Francisco, CA, 94107",1529,starbucks coffee,97.0,2018.0,37.778694,-122.39613899999999
starbucks coffee #5517,"Restaurant Less Than 1,000 Sqft",03/03/1992,,,no,9647.0,"1560 van ness ave, San Francisco, CA, 94109",1444,starbucks coffee,98.0,2018.0,37.790085999999995,-122.42216699999999
starbucks coffee #5584,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"1800 irving st, San Francisco, CA, 94122",66,starbucks coffee,98.0,2018.0,37.763578,-122.477461
starbucks coffee #5646,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"455 market st, San Francisco, CA, 94105",1614,starbucks coffee,96.0,2017.0,37.79079189999999,-122.39845430000001
starbucks coffee #5625,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"27 drumm st, San Francisco, CA, 94111",1615,starbucks coffee,97.0,2018.0,37.794184,-122.396524
el capitan,"Restaurant 1,000 - 2,000 Sqft",04/24/2018,,,no,99.0,"1196 folsom st, San Francisco, CA, 94103",91241,el capitan,86.0,2018.0,37.7752219,-122.4100375
starbucks coffee #9215,Take-Out Establishment,03/03/1992,,,no,9647.0,"350 parnassus ave, San Francisco, CA, 94117",4841,starbucks coffee,100.0,2017.0,37.764027,-122.45615900000001
starbucks coffee #9216,Take-Out Establishment,03/03/1992,,,no,9647.0,"398 market st, San Francisco, CA, 94111",4819,starbucks coffee,98.0,2017.0,37.791742,-122.39837299999999
starbucks coffee #9213,"Restaurant Greater Than 2,000 Sqft",03/03/1992,,,no,9647.0,"565 clay st, San Francisco, CA, 94111",3503,starbucks coffee,97.0,2017.0,37.79470300000001,-122.40268700000001
starbucks coffee #9212,"Restaurant Less Than 1,000 Sqft",03/03/1992,,,no,9647.0,"4094 18th st, San Francisco, CA, 94114",1103,starbucks coffee,96.0,2017.0,37.760938,-122.434692
starbucks coffee #9211,,03/03/1992,,,no,9647.0,"1 market st, San Francisco, CA, 94105",84715,starbucks coffee,97.0,2018.0,37.7940057,-122.3949618
starbucks coffee #5852,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"199 fremont st, San Francisco, CA, 94105",1520,starbucks coffee,97.0,2017.0,37.78931400000001,-122.395192
starbucks coffee #6765,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"359 grant ave, San Francisco, CA, 94108",1505,starbucks coffee,97.0,2017.0,37.790376,-122.40554399999999
starbucks coffee #6937,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"1390 market st, San Francisco, CA, 94102",6636,starbucks coffee,93.0,2018.0,37.777053,-122.41693899999999
77 chinese and vietnamese cuisine,,03/05/2018,,,no,149.0,"77 battery st, San Francisco, CA, 94111",35659,77 chinese cuisine,77.0,2017.0,37.791984,-122.399754
eat sushi,"Restaurant 1,000 - 2,000 Sqft",03/21/2018,,,no,133.0,"1516 folsom st, San Francisco, CA, 94103",95537,eat sushi,90.0,2018.0,37.7718566,-122.41458349999999
starbucks coffee #6867,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"350 rhode island, San Francisco, CA, 94103",9155,starbucks coffee,99.0,2018.0,37.765427,-122.40264499999999
starbucks coffee #2997,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"1501 fillmore st, San Francisco, CA, 94115",2472,starbucks coffee,98.0,2018.0,37.783505,-122.43278400000001
starbucks coffee #6677,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"280 king st, San Francisco, CA, 94107",11289,starbucks coffee,92.0,2018.0,37.776804999999996,-122.39378899999998
starbucks coffee #10892,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"499 bay st, San Francisco, CA, 94133",19403,starbucks coffee,95.0,2018.0,37.805493,-122.41440700000001
grinders pizzeria,"Restaurant Less Than 1,000 Sqft",12/21/2017,,,no,223.0,"448 balboa st, San Francisco, CA, 94108",95468,grinders pizzaeria,96.0,2018.0,37.777458700000004,-122.46372290000001
cafe guatemalteco,"Restaurant 1,000 - 2,000 Sqft",03/28/2018,,,no,126.0,"4794 mission st, San Francisco, CA, 94112",95656,cafe guatemalteco,89.0,2018.0,37.7213927,-122.4375256
cento coffee,"Restaurant Less Than 1,000 Sqft",06/01/2017,,,no,426.0,"372 ritch st, San Francisco, CA, 94107",95558,cento coffee,90.0,2018.0,37.7787033,-122.3939404
caffe greco llc,"Restaurant Less Than 1,000 Sqft",05/31/2012,,,no,2253.0,"423 columbus ave, San Francisco, CA, 94133",473,caffe greco,92.0,2018.0,37.79886,-122.408204
pho dong houng1,,03/29/2018,,,no,125.0,"667 monterey blvd, San Francisco, CA, 94127",90236,pho dong huong,93.0,2017.0,37.731271500000005,-122.4504172
casa mayah restaurant,"Restaurant 1,000 - 2,000 Sqft",11/17/2014,,,no,1353.0,"294 turk st, San Francisco, CA, 94102",81187,casa mayah restaurant,77.0,2017.0,37.783025200000004,-122.41394040000002
delicious dimsum,,04/02/2018,,,no,121.0,"752 jackson st, San Francisco, CA, 94133",880,delicious dim sum,86.0,2017.0,37.795974,-122.407574
alice chinese bistro,,08/01/2017,05/29/2018,301.0,yes,,"420 judah st, San Francisco, CA, 94122",83048,alice chinese bistro,69.0,2017.0,37.762386,-122.4665591
raavi eatery,,12/06/2017,,,no,238.0,"1063 market st, San Francisco, CA, 94103",94269,raavi indian nepalese,92.0,2018.0,37.7807723,-122.411428
t  t cafe,,04/10/2018,,,no,113.0,"601 broadway st, San Francisco, CA, 94133",87761,t  t cafe,89.0,2017.0,37.79771229999999,-122.4071117
the fruit tree,Caterer Retail Food Vehicles,03/22/2018,,,no,132.0,"2241 geary blvd, San Francisco, CA, 94115",95897,the fruit tree,100.0,2018.0,37.7827347,-122.44026559999999
yo tambien cantina,"Restaurant Less Than 1,000 Sqft",04/11/2018,,,no,112.0,"205 hugo st, San Francisco, CA, 94122",95828,yo tambien cantina,96.0,2018.0,37.765175600000006,-122.4602591
oye managua,,04/18/2018,,,no,105.0,"3385 mission st, San Francisco, CA, 9411",17411,oye managua,72.5,2018.0,37.742375,-122.42193300000001
asana inc,,03/23/2009,,,no,3418.0,"1550 bryant st bldg 200, San Francisco, CA, 94103",81073,asana inc,97.0,2018.0,37.7675413,-122.41124280000001
asana inc,,03/23/2009,,,no,3418.0,"1550 bryant st bldg 200, San Francisco, CA, 94103",67182,asana inc,97.0,2018.0,37.7675413,-122.41124280000001
asana inc,,03/23/2009,,,no,3418.0,"1550 bryant st bldg 200, San Francisco, CA, 94103",85971,asana inc,97.0,2018.0,37.7675413,-122.41124280000001
swensens of san francisco inc,"Restaurant Greater Than 2,000 Sqft",10/01/1968,,,no,18201.0,"1999 hyde st, San Francisco, CA, 94109",3323,swensens of sf inc,97.0,2018.0,37.799186999999996,-122.41911499999999
starbucks coffee#54768/,"Restaurant 1,000 - 2,000 Sqft",03/03/1992,,,no,9647.0,"49 jefferson st p, San Francisco, CA, 94133",96052,starbucks coffee,98.0,2018.0,37.8083745,-122.41295690000001
quickly tea plus tea bar,"Restaurant 1,000 - 2,000 Sqft",03/26/2018,,,no,128.0,"4482 mission st, San Francisco, CA, 94112",95569,quickly tea plus tea bar,90.0,2018.0,37.7261592,-122.43401709999999
the organic coup,Stadium Concession,03/17/2016,,,no,867.0,"24 willie mays pl promenade level sec 106, San+francisco, CA, 94107",95003,the organic coup,100.0,2018.0,37.778419899999996,-122.39062120000001
the organic coup,Stadium Concession,03/17/2016,,,no,867.0,"24 willie mays pl promenade level sec 106, San+francisco, CA, 94107",95029,the organic coup,100.0,2018.0,37.778419899999996,-122.39062120000001
homeplate boba cart,Stadium Concession,04/30/2014,,,no,1554.0,"24 willie mays pl promenade lvl sec 121, San+francisco, CA, 94107",95128,homeplate boba cart,100.0,2018.0,37.778419899999996,-122.39062120000001
homeplate boba cart,Stadium Concession,04/30/2014,,,no,1554.0,"24 willie mays pl promenade lvl sec 121, San+francisco, CA, 94107",95129,homeplate boba cart,100.0,2018.0,37.778419899999996,-122.39062120000001
irmas pampanga restaurant,"Restaurant 1,000 - 2,000 Sqft",02/12/2003,,,no,5649.0,"2901 16th st 402, San Francisco, CA, 9411",2326,irmas pampanga restaurant,80.0,2018.0,37.765122999999996,-122.417919
tonys cable car restaurant,"Restaurant Less Than 1,000 Sqft",08/01/1972,,,no,16801.0,"2500 geary blvd, San Francisco, CA, 94115",1135,tonys cable car restaurant,96.0,2017.0,37.782778,-122.444744
the cake house,,03/20/2018,05/15/2018,56.0,yes,,"5169 mission st, San Francisco, CA, 94112",4586,the cake house,89.0,2017.0,37.716039,-122.44128899999998
facebook inc,Employee Cafeterias W/food Prep,07/01/2006,,,no,4414.0,"181 fremont st 25th fl, San Francisco, CA, 94105",96132,facebook inc,100.0,2018.0,37.7898082,-122.39535649999999
swiss louis restaurant inc,"Restaurant Greater Than 2,000 Sqft",10/01/1968,,,no,18201.0,"pier 39 204, San+francisco, CA, 94133",3445,swiss louis restaurant,82.5,2018.0,37.80824000000001,-122.41018899999999
crepe  curry,"Restaurant Less Than 1,000 Sqft",05/10/2018,,,no,83.0,"5 embarcadero center, San Francisco, CA, 94111",96214,crepe  curry,100.0,2018.0,37.7942169,-122.39566629999999
burger joint,"Restaurant 1,000 - 2,000 Sqft",02/01/1994,,,no,8947.0,"807 valencia st, San Francisco, CA, 9411",2317,burger joint,91.0,2018.0,37.759933000000004,-122.421356
pho vung tau,,07/01/2018,,,no,31.0,"708 vallejo st, San Francisco, CA, 94133",37152,pho vung tau inc,80.0,2017.0,37.798578000000006,-122.409094
chestnut st coffee roastery,,03/01/2001,12/31/2015,5418.0,yes,,"2331 chestnut st, San Francisco, CA, 94123",86593,chestnut street coffee roastery,91.0,2017.0,37.799901,-122.44174709999999
isa,,05/14/2018,,,no,79.0,"3324 steiner st, San Francisco, CA, 94123",62521,isa restaurant,94.0,2018.0,37.800057,-122.43773600000002
jackson fillmore trattoria,"Restaurant 1,000 - 2,000 Sqft",01/01/1997,,,no,7882.0,"2506 fillmore st, San Francisco, CA, 94115",65412,jackson fillmore trattoria,89.0,2018.0,37.792658,-122.434556
mixt greens/mixt,Multiple,01/04/2012,,,no,2401.0,"901 valencia st, San Francisco, CA, 9411",95491,mixt greens / mixt,96.0,2018.0,37.758421999999996,-122.421077
grant place restaurant,,05/15/2018,,,no,78.0,"737 washington st, San Francisco, CA, 94108",68865,grant place restaurant,83.0,2017.0,37.795165999999995,-122.405924
san francisco proper hotel  villon,,05/18/2017,,,no,440.0,"1100 market st, San Francisco, CA, 94102",92199,san francisco proper hotel,96.0,2018.0,37.7809129,-122.4125538
san francisco proper hotel  villon,,05/18/2017,,,no,440.0,"1100 market st, San Francisco, CA, 94102",92200,san francisco proper hotel,96.0,2018.0,37.7809129,-122.4125538
san francisco proper hotel  villon,,05/18/2017,,,no,440.0,"1100 market st, San Francisco, CA, 94102",92201,san francisco proper hotel,97.0,2018.0,37.7809129,-122.4125538
poets cafe,,05/01/2018,,,no,92.0,"100 larkin st, San Francisco, CA, 94102",87189,poets cafe,85.0,2017.0,37.7789562,-122.4158888
talytara,,11/19/1979,11/19/1979,0.0,yes,,"6439 california st, San Francisco, CA, 94121",1810,talytara tea  polo shoppe,90.0,2015.0,37.783773,-122.486779
the melt,,04/12/2011,,,no,2668.0,"455 market st ste 140, San Francisco, CA, 94105",93080,the organic coup,95.0,2018.0,37.79079189999999,-122.39845430000001
yank sing,Multiple,09/01/1979,,,no,14214.0,"101 spear st 16 & 17, San Francisco, CA, 94105",3090,yank sing restaurant,85.0,2017.0,37.792577,-122.393992
no no burger,Multiple,10/02/2015,,,no,1034.0,"428 11th st, San Francisco, CA, 94103",82878,no no burger,80.5,2017.0,37.769779,-122.41201709999999
jasmine tea house,,10/30/2015,06/30/2017,609.0,yes,,"3253 mission st, San Francisco, CA, 9411",92662,jasmine tea house,88.0,2018.0,37.7447285,-122.420276
sutter cafe,"Restaurant Less Than 1,000 Sqft",03/28/2017,,,no,491.0,"330 sutter st, San Francisco, CA, 94108",91331,sutter cafe,91.0,2018.0,37.7897924,-122.4060626
bluestar refreshment servicesuber technologies inc,Employee Cafeterias W/food Prep,10/20/2012,,,no,2111.0,"555 market st. - floors 2 4 & 5 st, San Francisco, CA, 94105",91073,bluestar refreshment services  uber technologies inc,100.0,2017.0,37.789984499999996,-122.39987040000001
bluestar refreshment servicesuber technologies inc,Employee Cafeterias W/food Prep,10/20/2012,,,no,2111.0,"555 market st. - floors 2 4 & 5 st, San Francisco, CA, 94105",91074,bluestar refreshment services  uber technologies inc,100.0,2017.0,37.789984499999996,-122.39987040000001
bluestar refreshment servicesuber technologies inc,Employee Cafeterias W/food Prep,10/20/2012,,,no,2111.0,"555 market st. - floors 2 4 & 5 st, San Francisco, CA, 94105",91075,bluestar refreshment services  uber technologies inc,100.0,2017.0,37.789984499999996,-122.39987040000001
bluestar refreshment servicesuber technologies inc,Employee Cafeterias W/food Prep,10/20/2012,,,no,2111.0,"555 market st. - floors 2 4 & 5 st, San Francisco, CA, 94105",91076,bluestar refreshment services  uber technologies inc,100.0,2017.0,37.789984499999996,-122.39987040000001
bluestar refreshment servicesuber technologies inc,Employee Cafeterias W/food Prep,10/20/2012,,,no,2111.0,"555 market st. - floors 2 4 & 5 st, San Francisco, CA, 94105",91077,bluestar refreshment services  uber technologies inc,100.0,2017.0,37.789984499999996,-122.39987040000001
bluestar refreshment servicesuber technologies inc,Employee Cafeterias W/food Prep,10/20/2012,,,no,2111.0,"555 market st. - floors 2 4 & 5 st, San Francisco, CA, 94105",91078,bluestar refreshment services  uber technologies inc,100.0,2017.0,37.789984499999996,-122.39987040000001
bluestar refreshment servicesuber technologies inc,Employee Cafeterias W/food Prep,10/20/2012,,,no,2111.0,"685 market st. - floors 7 8 & 9 st, San Francisco, CA, 94103",91070,bluestar refreshment services  uber technologies inc,100.0,2017.0,37.787821,-122.40294229999999
bluestar refreshment servicesuber technologies inc,Employee Cafeterias W/food Prep,10/20/2012,,,no,2111.0,"685 market st. - floors 7 8 & 9 st, San Francisco, CA, 94103",91072,bluestar refreshment services  uber technologies inc,100.0,2017.0,37.787821,-122.40294229999999
bluestar refreshment servicesuber technologies inc,Employee Cafeterias W/food Prep,10/20/2012,,,no,2111.0,"685 market st. - floors 7 8 & 9 st, San Francisco, CA, 94103",91071,bluestar refreshment services  uber technologies inc,100.0,2017.0,37.787821,-122.40294229999999
soul bowlz curbside llc,Multiple,08/24/2017,,,no,342.0,"103 horn st, San+francisco, CA, 94124",93305,soul bowlz,96.0,2018.0,37.727589,-122.3650882
la spot,Take-Out Establishment,02/28/2018,,,no,154.0,"3201 20th ave, San Francisco, CA, 94132",95463,la spot,86.0,2018.0,37.7297281,-122.4765327
the civic kitchen,,01/14/2018,,,no,199.0,"2961 mission st, San Francisco, CA, 9411",92894,the civic kitchen,100.0,2018.0,37.764853,-122.41889750000001
foam usa llc,"Restaurant Less Than 1,000 Sqft",01/09/2018,,,no,204.0,"1745 taraval st, San Francisco, CA, 94116",94540,foam usa llc,100.0,2018.0,37.742461999999996,-122.48504479999998
ppq dungeness island,,04/01/2001,,,no,6331.0,"2332 clement st, San Francisco, CA, 94121",3206,ppq vietnamese restaurant,82.5,2017.0,37.782068,-122.48443200000001
tacos el gondo,Mobile Food Facility 5,07/24/2015,,,no,1104.0,"off the grid, San Francisco, CA, nan",84338,tacos el gondo,88.0,2016.0,37.8067864,-122.4314179
bowld acai,Mobile Food Facility 5,08/19/2014,,,no,1443.0,"428 11 st, San Francisco, CA, 94103",95410,bowld acai,96.0,2018.0,37.769779,-122.41201709999999
eclectic cookery,,09/22/2017,,,no,313.0,"103 horne ave, San Francisco, CA, 94124",90272,eclectic cookery inc,80.0,2017.0,37.7267232,-122.3656354
crave subs,"Restaurant Less Than 1,000 Sqft",04/18/2018,,,no,105.0,"1650 holloway ave sb108, San Francisco, CA, 94132",95823,crave subs,90.0,2018.0,37.7223905,-122.47857320000001
lam hoa thuan restaurant,,07/01/2018,07/11/2018,10.0,yes,,"2337 irving st, San Francisco, CA, 94122",3237,lam hoa thuan restaurant,67.0,2018.0,37.763273999999996,-122.483179
ingleside pizza,,07/10/2018,,,no,22.0,"4097 19th ave, San Francisco, CA, 94132",75841,ingleside pizza,96.0,2018.0,37.7144536,-122.4703706
beachside 4300,,07/01/2018,,,no,31.0,"4300 judah st, San Francisco, CA, 94122",67075,beachside coffee bar  kitchen,86.0,2017.0,37.760338,-122.508241
urban curry,,07/16/2018,,,no,16.0,"523 broadway st, San Francisco, CA, 94133",78963,urban curry,81.0,2018.0,37.7978359,-122.4059645
bon appetit  airbnb,,07/01/1987,,,no,11354.0,"888 brannan st, San Francisco, CA, 94103",94121,bon appetit  airbnb,100.0,2018.0,37.7719769,-122.4050479
lucky ocean cafe,,07/01/2018,,,no,31.0,"1501 ocean ave, San Francisco, CA, 94112",94175,lucky ocean cafe,98.0,2018.0,37.724172100000004,-122.4583585
venus cafe,"Restaurant 1,000 - 2,000 Sqft",04/16/2018,,,no,107.0,"700 clement st, San Francisco, CA, 94118",96591,venus cafe,82.0,2018.0,37.7829999,-122.46676969999999
nenas restaurant,,07/01/2018,,,no,31.0,"3459 mission street, San Francisco, CA, 9411",95362,nenas restaurant,92.0,2018.0,37.7631065,-122.42291920000001
specialtys cafe  bakery,,03/16/1988,,,no,11095.0,"369 pine st, San Francisco, CA, 94104",39048,specialtys cafe  bakery,93.0,2017.0,37.791953,-122.40199799999999
fishermans grotto #9,,10/25/2016,,,no,645.0,"2847 taylor st bldg, San Francisco, CA, 94133",89751,fishermans grotto,78.0,2018.0,37.8089738,-122.4158486
taqueria la paz,,07/26/2018,,,no,6.0,"305 turk st, San Francisco, CA, 94102",1207,taqueria la paz,77.0,2018.0,37.782732,-122.41413899999999
bayside coffee shop inc,Multiple,01/01/1997,,,no,7882.0,"2011 bayshore blvd, San Francisco, CA, 94134",194,bayside coffee shop,84.0,2017.0,37.715126,-122.398901
shangrila vegetarian restrnt,"Restaurant Less Than 1,000 Sqft",06/16/1987,,,no,11369.0,"2026 irving st, San Francisco, CA, 94122",952,shangrila vegetarian rest,84.5,2018.0,37.763512,-122.47958
cole valley cafe,"Restaurant 1,000 - 2,000 Sqft",04/01/2011,,,no,2679.0,"701 cole st, San Francisco, CA, 94117",75942,cole valley cafe,91.0,2017.0,37.7684425,-122.4507268
tia margarita inc,"Restaurant 1,000 - 2,000 Sqft",10/01/1968,,,no,18201.0,"300 19th ave, San Francisco, CA, 94121",2305,tia margarita inc,88.5,2017.0,37.782123999999996,-122.478425
el burrito express #1,"Restaurant Less Than 1,000 Sqft",02/01/1981,,,no,13695.0,"1812 divisadero st, San Francisco, CA, 94115",628,el burrito express #2,82.0,2018.0,37.786407000000004,-122.44005700000001
hamburger haven,"Restaurant Less Than 1,000 Sqft",12/01/1976,,,no,15218.0,"800 clement st, San Francisco, CA, 94118",542,hamburger haven,84.0,2018.0,37.782799,-122.46785200000001
farallon restaurant,Multiple,02/12/1997,,,no,7840.0,"450 post st 4th fl, San Francisco, CA, 94102",3207,farallon restaurant,100.0,2017.0,37.788188,-122.40928400000001
johns grill inc,Multiple,01/01/2012,,,no,2404.0,"63 ellis st, San Francisco, CA, 94102",72171,johns grill,93.0,2018.0,37.785433000000005,-122.407233
yummas mediterranean grill,"Restaurant Less Than 1,000 Sqft",08/15/1998,,,no,7291.0,"721 irving st, San Francisco, CA, 94122",1398,yummas med grill,92.0,2018.0,37.764053000000004,-122.46553899999999
sushi fantastic,"Restaurant Less Than 1,000 Sqft",08/13/2015,,,no,1084.0,"215 fremont st  #2a, San+francisco, CA, 94105",85026,sushi fantastic,86.5,2017.0,37.7890176,-122.39454429999999
