location_id,ownership_name,business_name,category,lic_code,street_address,State,City,zipcode,business_start_date,business_end_date,neighborhoods,business_location,supervisor_district,Lifespan,formatted_address,google_place_id,latitude,longitude,formatted_name,business_id,name,score,year
0911744-25-001,Starbucks Corporation,Starbucks Coffee #5584,Food Services,"Restaurant 1,000 - 2,000 Sqft",1800 Irving St,CA,San Francisco,94122.0,03/03/1992,,Sunset/Parkside,"1800 IRVING ST
San Francisco, CA 94122
(37.763564, -122.477377)",4.0,,"1800 Irving St, San Francisco, CA 94122, USA",ChIJky__fW-HhYARYrD_TQGh1JE,37.7637484,-122.4774545,starbucks,66,STARBUCKS COFFEE,98.0,2018.0
0911744-28-001,Starbucks Corporation,Starbucks Coffee #5625,Food Services,"Restaurant 1,000 - 2,000 Sqft",27 Drumm St,CA,San Francisco,94111.0,03/03/1992,,Financial District/South Beach,"27 DRUMM ST
San Francisco, CA 94111
(37.794072, -122.396542)",3.0,,"27 Drumm St, San Francisco, CA 94111, USA",ChIJn1a8RGGAhYARJtq4tv0pa2Q,37.7939886,-122.3967727,starbucks,1615,STARBUCKS COFFEE,96.0,2017.0
0911744-28-001,Starbucks Corporation,Starbucks Coffee #5625,Food Services,"Restaurant 1,000 - 2,000 Sqft",27 Drumm St,CA,San Francisco,94111.0,03/03/1992,,Financial District/South Beach,"27 DRUMM ST
San Francisco, CA 94111
(37.794072, -122.396542)",3.0,,"27 Drumm St, San Francisco, CA 94111, USA",ChIJn1a8RGGAhYARJtq4tv0pa2Q,37.7939886,-122.3967727,starbucks,1615,STARBUCKS COFFEE,98.0,2018.0
0911744-28-001,Starbucks Corporation,Starbucks Coffee #5625,Food Services,"Restaurant 1,000 - 2,000 Sqft",27 Drumm St,CA,San Francisco,94111.0,03/03/1992,,Financial District/South Beach,"27 DRUMM ST
San Francisco, CA 94111
(37.794072, -122.396542)",3.0,,"27 Drumm St, San Francisco, CA 94111, USA",ChIJn1a8RGGAhYARJtq4tv0pa2Q,37.7939886,-122.3967727,starbucks,1615,STARBUCKS COFFEE,98.0,2016.0
0911744-39-001,Starbucks Corporation,Starbucks Coffee #9215,Food Services,Take-Out Establishment,350 Parnassus Ave,CA,San Francisco,94117.0,03/03/1992,,Inner Sunset,"350 PARNASSUS AVE
San Francisco, CA 94117
(37.764041, -122.455934)",5.0,,"350 Parnassus Ave, San Francisco, CA 94117, USA",ChIJrZRvFleHhYARfkF8BxktNpw,37.7642347,-122.4562335,starbucks,4841,STARBUCKS COFFEE,91.0,2015.0
0911744-39-001,Starbucks Corporation,Starbucks Coffee #9215,Food Services,Take-Out Establishment,350 Parnassus Ave,CA,San Francisco,94117.0,03/03/1992,,Inner Sunset,"350 PARNASSUS AVE
San Francisco, CA 94117
(37.764041, -122.455934)",5.0,,"350 Parnassus Ave, San Francisco, CA 94117, USA",ChIJrZRvFleHhYARfkF8BxktNpw,37.7642347,-122.4562335,starbucks,4841,STARBUCKS COFFEE,100.0,2017.0
0911744-40-001,Starbucks Corporation,Starbucks Coffee #9216,Food Services,Take-Out Establishment,398 Market St,CA,San Francisco,94111.0,03/03/1992,,Financial District/South Beach,"398 MARKET ST
San Francisco, CA 94111
(37.791694, -122.398338)",3.0,,"398 Market St, San Francisco, CA 94111, USA",ChIJZbMUzGOAhYARyr2fd2rOAhA,37.791973399999996,-122.3983374,starbucks,4819,STARBUCKS COFFEE,100.0,2015.0
0911744-40-001,Starbucks Corporation,Starbucks Coffee #9216,Food Services,Take-Out Establishment,398 Market St,CA,San Francisco,94111.0,03/03/1992,,Financial District/South Beach,"398 MARKET ST
San Francisco, CA 94111
(37.791694, -122.398338)",3.0,,"398 Market St, San Francisco, CA 94111, USA",ChIJZbMUzGOAhYARyr2fd2rOAhA,37.791973399999996,-122.3983374,starbucks,4819,STARBUCKS COFFEE,88.0,2017.0
0911744-40-001,Starbucks Corporation,Starbucks Coffee #9216,Food Services,Take-Out Establishment,398 Market St,CA,San Francisco,94111.0,03/03/1992,,Financial District/South Beach,"398 MARKET ST
San Francisco, CA 94111
(37.791694, -122.398338)",3.0,,"398 Market St, San Francisco, CA 94111, USA",ChIJZbMUzGOAhYARyr2fd2rOAhA,37.791973399999996,-122.3983374,starbucks,4819,STARBUCKS COFFEE,96.0,2017.0
0911744-44-001,Starbucks Corporation,Starbucks Coffee #9212,Food Services,"Restaurant Less Than 1,000 Sqft",4094 18th St,CA,San Francisco,94114.0,03/03/1992,,Castro/Upper Market,"4094 18TH ST
San Francisco, CA 94114
(37.760892, -122.434904)",8.0,,"4094 18th St, San Francisco, CA 94114, USA",ChIJGaqcOht-j4AR2myOc-QVFPs,37.7610635,-122.4347003,starbucks,1103,STARBUCKS COFFEE,98.0,2016.0
0911744-44-001,Starbucks Corporation,Starbucks Coffee #9212,Food Services,"Restaurant Less Than 1,000 Sqft",4094 18th St,CA,San Francisco,94114.0,03/03/1992,,Castro/Upper Market,"4094 18TH ST
San Francisco, CA 94114
(37.760892, -122.434904)",8.0,,"4094 18th St, San Francisco, CA 94114, USA",ChIJGaqcOht-j4AR2myOc-QVFPs,37.7610635,-122.4347003,starbucks,1103,STARBUCKS COFFEE,96.0,2017.0
0911744-44-001,Starbucks Corporation,Starbucks Coffee #9212,Food Services,"Restaurant Less Than 1,000 Sqft",4094 18th St,CA,San Francisco,94114.0,03/03/1992,,Castro/Upper Market,"4094 18TH ST
San Francisco, CA 94114
(37.760892, -122.434904)",8.0,,"4094 18th St, San Francisco, CA 94114, USA",ChIJGaqcOht-j4AR2myOc-QVFPs,37.7610635,-122.4347003,starbucks,1103,STARBUCKS COFFEE,96.0,2015.0
0911744-59-001,Starbucks Corporation,Starbucks Coffee #5852,Food Services,"Restaurant 1,000 - 2,000 Sqft",199 Fremont St,CA,San Francisco,94105.0,03/03/1992,,Financial District/South Beach,"199 FREMONT ST
San Francisco, CA 94105
(37.789371, -122.395309)",6.0,,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",ChIJ4wQKu2SAhYARCKlIa8xgsKo,37.7898733,-122.3947812,starbucks,1520,STARBUCKS COFFEE,100.0,2017.0
0911744-59-001,Starbucks Corporation,Starbucks Coffee #5852,Food Services,"Restaurant 1,000 - 2,000 Sqft",199 Fremont St,CA,San Francisco,94105.0,03/03/1992,,Financial District/South Beach,"199 FREMONT ST
San Francisco, CA 94105
(37.789371, -122.395309)",6.0,,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",ChIJ4wQKu2SAhYARCKlIa8xgsKo,37.7898733,-122.3947812,starbucks,1520,STARBUCKS COFFEE,100.0,2015.0
0911744-59-001,Starbucks Corporation,Starbucks Coffee #5852,Food Services,"Restaurant 1,000 - 2,000 Sqft",199 Fremont St,CA,San Francisco,94105.0,03/03/1992,,Financial District/South Beach,"199 FREMONT ST
San Francisco, CA 94105
(37.789371, -122.395309)",6.0,,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",ChIJ4wQKu2SAhYARCKlIa8xgsKo,37.7898733,-122.3947812,starbucks,1520,STARBUCKS COFFEE,100.0,2017.0
0911744-62-001,Starbucks Corporation,Starbucks Coffee #6765,Food Services,"Restaurant 1,000 - 2,000 Sqft",359 Grant Ave,CA,San Francisco,94108.0,03/03/1992,,Financial District/South Beach,"359 GRANT AVE
San Francisco, CA 94108
(37.790293, -122.405513)",3.0,,"359 Grant Ave, Leechburg, PA 15656, USA",ChIJG22wHuG6NIgRwrXCz2NtSzU,40.6275909,-79.601383,starbucks,1505,STARBUCKS COFFEE,96.0,2017.0
0911744-62-001,Starbucks Corporation,Starbucks Coffee #6765,Food Services,"Restaurant 1,000 - 2,000 Sqft",359 Grant Ave,CA,San Francisco,94108.0,03/03/1992,,Financial District/South Beach,"359 GRANT AVE
San Francisco, CA 94108
(37.790293, -122.405513)",3.0,,"359 Grant Ave, Leechburg, PA 15656, USA",ChIJG22wHuG6NIgRwrXCz2NtSzU,40.6275909,-79.601383,starbucks,1505,STARBUCKS COFFEE,96.0,2015.0
0911744-62-001,Starbucks Corporation,Starbucks Coffee #6765,Food Services,"Restaurant 1,000 - 2,000 Sqft",359 Grant Ave,CA,San Francisco,94108.0,03/03/1992,,Financial District/South Beach,"359 GRANT AVE
San Francisco, CA 94108
(37.790293, -122.405513)",3.0,,"359 Grant Ave, Leechburg, PA 15656, USA",ChIJG22wHuG6NIgRwrXCz2NtSzU,40.6275909,-79.601383,starbucks,1505,STARBUCKS COFFEE,100.0,2016.0
0911744-67-001,Starbucks Corporation,Starbucks Coffee #2997,Food Services,"Restaurant 1,000 - 2,000 Sqft",1501 Fillmore St,CA,San Francisco,94115.0,03/03/1992,,Western Addition,"1501 FILLMORE ST
San Francisco, CA 94115
(37.783296, -122.432711)",5.0,,"1501 Fillmore St, San Francisco, CA 94115, USA",ChIJFyIWormAhYAR0V8qG0FB_08,37.783411,-122.43290449999999,starbucks,2472,STARBUCKS COFFEE,98.0,2018.0
0911744-67-001,Starbucks Corporation,Starbucks Coffee #2997,Food Services,"Restaurant 1,000 - 2,000 Sqft",1501 Fillmore St,CA,San Francisco,94115.0,03/03/1992,,Western Addition,"1501 FILLMORE ST
San Francisco, CA 94115
(37.783296, -122.432711)",5.0,,"1501 Fillmore St, San Francisco, CA 94115, USA",ChIJFyIWormAhYAR0V8qG0FB_08,37.783411,-122.43290449999999,starbucks,2472,STARBUCKS COFFEE,100.0,2016.0
0952225-02-001,Chingcuangco Irma,Irma's Pampanga Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2901 16th St 402,CA,San Francisco,94110.0,02/12/2003,,Mission,"2901 16TH ST
San Francisco, CA 94110
(37.765155, -122.417903)",9.0,,"2901 16th St NW, Washington, DC 20009, USA",ChIJN75Ygd-3t4kRGpfj5zabVLQ,38.926464700000004,-77.0360718,irma's,2326,IRMA'S PAMPANGA RESTAURANT,86.0,2017.0
0952225-02-001,Chingcuangco Irma,Irma's Pampanga Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2901 16th St 402,CA,San Francisco,94110.0,02/12/2003,,Mission,"2901 16TH ST
San Francisco, CA 94110
(37.765155, -122.417903)",9.0,,"2901 16th St NW, Washington, DC 20009, USA",ChIJN75Ygd-3t4kRGpfj5zabVLQ,38.926464700000004,-77.0360718,irma's,2326,IRMA'S PAMPANGA RESTAURANT,72.0,2016.0
0952225-02-001,Chingcuangco Irma,Irma's Pampanga Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2901 16th St 402,CA,San Francisco,94110.0,02/12/2003,,Mission,"2901 16TH ST
San Francisco, CA 94110
(37.765155, -122.417903)",9.0,,"2901 16th St NW, Washington, DC 20009, USA",ChIJN75Ygd-3t4kRGpfj5zabVLQ,38.926464700000004,-77.0360718,irma's,2326,IRMA'S PAMPANGA RESTAURANT,63.0,2015.0
0952225-02-001,Chingcuangco Irma,Irma's Pampanga Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2901 16th St 402,CA,San Francisco,94110.0,02/12/2003,,Mission,"2901 16TH ST
San Francisco, CA 94110
(37.765155, -122.417903)",9.0,,"2901 16th St NW, Washington, DC 20009, USA",ChIJN75Ygd-3t4kRGpfj5zabVLQ,38.926464700000004,-77.0360718,irma's,2326,IRMA'S PAMPANGA RESTAURANT,74.0,2018.0
1187032-05-181,Chingcuangco Irma,Irma's Pampanga Restaurant,Food Services,,2901 16th St,CA,San Francisco,94103.0,02/12/2003,,Mission,,9.0,,"2901 16th St NW, Washington, DC 20009, USA",ChIJN75Ygd-3t4kRGpfj5zabVLQ,38.926464700000004,-77.0360718,irma's,2326,IRMA'S PAMPANGA RESTAURANT,86.0,2017.0
1187032-05-181,Chingcuangco Irma,Irma's Pampanga Restaurant,Food Services,,2901 16th St,CA,San Francisco,94103.0,02/12/2003,,Mission,,9.0,,"2901 16th St NW, Washington, DC 20009, USA",ChIJN75Ygd-3t4kRGpfj5zabVLQ,38.926464700000004,-77.0360718,irma's,2326,IRMA'S PAMPANGA RESTAURANT,72.0,2016.0
1187032-05-181,Chingcuangco Irma,Irma's Pampanga Restaurant,Food Services,,2901 16th St,CA,San Francisco,94103.0,02/12/2003,,Mission,,9.0,,"2901 16th St NW, Washington, DC 20009, USA",ChIJN75Ygd-3t4kRGpfj5zabVLQ,38.926464700000004,-77.0360718,irma's,2326,IRMA'S PAMPANGA RESTAURANT,63.0,2015.0
1187032-05-181,Chingcuangco Irma,Irma's Pampanga Restaurant,Food Services,,2901 16th St,CA,San Francisco,94103.0,02/12/2003,,Mission,,9.0,,"2901 16th St NW, Washington, DC 20009, USA",ChIJN75Ygd-3t4kRGpfj5zabVLQ,38.926464700000004,-77.0360718,irma's,2326,IRMA'S PAMPANGA RESTAURANT,74.0,2018.0
0072249-01-001,Fannoun Antoine & Judith,Tony's Cable Car Restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",2500 Geary Blvd,CA,San Francisco,94115.0,08/01/1972,,Presidio Heights,"2500 GEARY BLVD
San Francisco, CA 94115
(37.782744, -122.444769)",2.0,,"2500 Geary Blvd, San Francisco, CA 94115, USA",ChIJg_sKZbWAhYARezJCu846l4Y,37.7828683,-122.44513130000001,tony's,1135,TONY'S CABLE CAR RESTAURANT,96.0,2017.0
0141473-02-001,Nazzal Nidal S,Burger Joint,Food Services,"Restaurant 1,000 - 2,000 Sqft",807 Valencia St,CA,San Francisco,94110.0,02/01/1994,,Mission,"807 VALENCIA ST
San Francisco, CA 94110
(37.75985, -122.421405)",9.0,,"807 Valencia St, San Francisco, CA 94110, USA",ChIJW438AT1-j4ARjtL5M6K7i2o,37.7598916,-122.42125829999999,burger,2317,BURGER JOINT,90.0,2018.0
0141473-02-001,Nazzal Nidal S,Burger Joint,Food Services,"Restaurant 1,000 - 2,000 Sqft",807 Valencia St,CA,San Francisco,94110.0,02/01/1994,,Mission,"807 VALENCIA ST
San Francisco, CA 94110
(37.75985, -122.421405)",9.0,,"807 Valencia St, San Francisco, CA 94110, USA",ChIJW438AT1-j4ARjtL5M6K7i2o,37.7598916,-122.42125829999999,burger,2317,BURGER JOINT,92.0,2017.0
0141473-02-001,Nazzal Nidal S,Burger Joint,Food Services,"Restaurant 1,000 - 2,000 Sqft",807 Valencia St,CA,San Francisco,94110.0,02/01/1994,,Mission,"807 VALENCIA ST
San Francisco, CA 94110
(37.75985, -122.421405)",9.0,,"807 Valencia St, San Francisco, CA 94110, USA",ChIJW438AT1-j4ARjtL5M6K7i2o,37.7598916,-122.42125829999999,burger,2317,BURGER JOINT,93.0,2016.0
0141473-02-001,Nazzal Nidal S,Burger Joint,Food Services,"Restaurant 1,000 - 2,000 Sqft",807 Valencia St,CA,San Francisco,94110.0,02/01/1994,,Mission,"807 VALENCIA ST
San Francisco, CA 94110
(37.75985, -122.421405)",9.0,,"807 Valencia St, San Francisco, CA 94110, USA",ChIJW438AT1-j4ARjtL5M6K7i2o,37.7598916,-122.42125829999999,burger,2317,BURGER JOINT,96.0,2015.0
0190734-03-001,Elements Plus Inc.,Portico,Food Services,Multiple,245 Market St 3,CA,San Francisco,94105.0,06/03/1991,,Financial District/South Beach,"245 MARKET ST
San Francisco, CA 94105
(37.792896, -122.396801)",6.0,,"245 Market St, San Francisco, CA 94105, USA",ChIJ3VXk8WOAhYARu3ORRrwJXYQ,37.792541299999996,-122.39615309999999,portico,3892,PORTICO,79.0,2017.0
0302675-01-001,Bayside Coffee Shop Inc,Bayside Coffee Shop Inc,Food Services,Multiple,2011 Bayshore Blvd,CA,San Francisco,94134.0,01/01/1997,,Bayview Hunters Point,"2011 BAYSHORE BLVD
San Francisco, CA 94134
(37.714774, -122.399088)",10.0,,"2011 Bayshore Blvd, San Francisco, CA 94124, USA",ChIJu4EpHCd_j4ARPvFHmv3RwkU,37.714969700000005,-122.3987871,bayside,194,BAYSIDE COFFEE SHOP,84.0,2017.0
0164262-01-001,Sang William Ck,Shangrila Vegetarian Restrnt,Food Services,"Restaurant Less Than 1,000 Sqft",2026 Irving St,CA,San Francisco,94122.0,06/16/1987,,Sunset/Parkside,"2026 IRVING ST
San Francisco, CA 94122
(37.763459, -122.479795)",4.0,,"2026 Irving St, San Francisco, CA 94122, USA",ChIJR3Mx7m-HhYARPcZaD8MWuhg,37.763647799999994,-122.47981270000001,shangrila,952,SHANGRILA VEGETARIAN REST,81.0,2018.0
0164262-01-001,Sang William Ck,Shangrila Vegetarian Restrnt,Food Services,"Restaurant Less Than 1,000 Sqft",2026 Irving St,CA,San Francisco,94122.0,06/16/1987,,Sunset/Parkside,"2026 IRVING ST
San Francisco, CA 94122
(37.763459, -122.479795)",4.0,,"2026 Irving St, San Francisco, CA 94122, USA",ChIJR3Mx7m-HhYARPcZaD8MWuhg,37.763647799999994,-122.47981270000001,shangrila,952,SHANGRILA VEGETARIAN REST,89.0,2016.0
0164262-01-001,Sang William Ck,Shangrila Vegetarian Restrnt,Food Services,"Restaurant Less Than 1,000 Sqft",2026 Irving St,CA,San Francisco,94122.0,06/16/1987,,Sunset/Parkside,"2026 IRVING ST
San Francisco, CA 94122
(37.763459, -122.479795)",4.0,,"2026 Irving St, San Francisco, CA 94122, USA",ChIJR3Mx7m-HhYARPcZaD8MWuhg,37.763647799999994,-122.47981270000001,shangrila,952,SHANGRILA VEGETARIAN REST,88.0,2017.0
0164262-01-001,Sang William Ck,Shangrila Vegetarian Restrnt,Food Services,"Restaurant Less Than 1,000 Sqft",2026 Irving St,CA,San Francisco,94122.0,06/16/1987,,Sunset/Parkside,"2026 IRVING ST
San Francisco, CA 94122
(37.763459, -122.479795)",4.0,,"2026 Irving St, San Francisco, CA 94122, USA",ChIJR3Mx7m-HhYARPcZaD8MWuhg,37.763647799999994,-122.47981270000001,shangrila,952,SHANGRILA VEGETARIAN REST,88.0,2016.0
0028448-01-001,Tia Margarita Inc,Tia Margarita Inc,Food Services,"Restaurant 1,000 - 2,000 Sqft",300 19th Ave,CA,San Francisco,94121.0,10/01/1968,,Outer Richmond,"300 19TH AVE
San Francisco, CA 94121
(37.782095, -122.478447)",1.0,,"300 19th St, Ocean City, NJ 08226, USA",ChIJ293XlVeVwIkRSMcwG3Zadss,39.268483700000004,-74.59138459999998,tia,2305,TIA MARGARITA INC,89.0,2016.0
0028448-01-001,Tia Margarita Inc,Tia Margarita Inc,Food Services,"Restaurant 1,000 - 2,000 Sqft",300 19th Ave,CA,San Francisco,94121.0,10/01/1968,,Outer Richmond,"300 19TH AVE
San Francisco, CA 94121
(37.782095, -122.478447)",1.0,,"300 19th St, Ocean City, NJ 08226, USA",ChIJ293XlVeVwIkRSMcwG3Zadss,39.268483700000004,-74.59138459999998,tia,2305,TIA MARGARITA INC,88.0,2017.0
0127688-01-002,Wlr Corporation,El Burrito Express #1,Food Services,"Restaurant Less Than 1,000 Sqft",1812 Divisadero St,CA,San Francisco,94115.0,02/01/1981,,Pacific Heights,"1812 DIVISADERO ST
San Francisco, CA 94115
(37.786411, -122.440076)",2.0,,"1812 Divisadero St, San Francisco, CA 94115, USA",ChIJEVjnlsmAhYARflxORGQgNt0,37.7864695,-122.4399115,el,628,EL BURRITO EXPRESS #2,90.0,2016.0
0127688-01-002,Wlr Corporation,El Burrito Express #1,Food Services,"Restaurant Less Than 1,000 Sqft",1812 Divisadero St,CA,San Francisco,94115.0,02/01/1981,,Pacific Heights,"1812 DIVISADERO ST
San Francisco, CA 94115
(37.786411, -122.440076)",2.0,,"1812 Divisadero St, San Francisco, CA 94115, USA",ChIJEVjnlsmAhYARflxORGQgNt0,37.7864695,-122.4399115,el,628,EL BURRITO EXPRESS #2,82.0,2016.0
0127688-01-002,Wlr Corporation,El Burrito Express #1,Food Services,"Restaurant Less Than 1,000 Sqft",1812 Divisadero St,CA,San Francisco,94115.0,02/01/1981,,Pacific Heights,"1812 DIVISADERO ST
San Francisco, CA 94115
(37.786411, -122.440076)",2.0,,"1812 Divisadero St, San Francisco, CA 94115, USA",ChIJEVjnlsmAhYARflxORGQgNt0,37.7864695,-122.4399115,el,628,EL BURRITO EXPRESS #2,74.0,2018.0
0100952-01-001,Falahati Mohammad T,Hamburger Haven,Food Services,"Restaurant Less Than 1,000 Sqft",800 Clement St,CA,San Francisco,94118.0,12/01/1976,,Inner Richmond,"800 CLEMENT ST
San Francisco, CA 94118
(37.782812, -122.467643)",1.0,,"800 Clement St, San Francisco, CA 94118, USA",ChIJmydYoj2HhYAR0I8Wm-6C8Q8,37.7829633,-122.4678211,hamburger,542,HAMBURGER HAVEN,83.0,2016.0
0100952-01-001,Falahati Mohammad T,Hamburger Haven,Food Services,"Restaurant Less Than 1,000 Sqft",800 Clement St,CA,San Francisco,94118.0,12/01/1976,,Inner Richmond,"800 CLEMENT ST
San Francisco, CA 94118
(37.782812, -122.467643)",1.0,,"800 Clement St, San Francisco, CA 94118, USA",ChIJmydYoj2HhYAR0I8Wm-6C8Q8,37.7829633,-122.4678211,hamburger,542,HAMBURGER HAVEN,86.0,2016.0
0100952-01-001,Falahati Mohammad T,Hamburger Haven,Food Services,"Restaurant Less Than 1,000 Sqft",800 Clement St,CA,San Francisco,94118.0,12/01/1976,,Inner Richmond,"800 CLEMENT ST
San Francisco, CA 94118
(37.782812, -122.467643)",1.0,,"800 Clement St, San Francisco, CA 94118, USA",ChIJmydYoj2HhYAR0I8Wm-6C8Q8,37.7829633,-122.4678211,hamburger,542,HAMBURGER HAVEN,80.0,2017.0
0100952-01-001,Falahati Mohammad T,Hamburger Haven,Food Services,"Restaurant Less Than 1,000 Sqft",800 Clement St,CA,San Francisco,94118.0,12/01/1976,,Inner Richmond,"800 CLEMENT ST
San Francisco, CA 94118
(37.782812, -122.467643)",1.0,,"800 Clement St, San Francisco, CA 94118, USA",ChIJmydYoj2HhYAR0I8Wm-6C8Q8,37.7829633,-122.4678211,hamburger,542,HAMBURGER HAVEN,88.0,2018.0
0208776-02-001,Choi Jung D & Yun S,Tokyo Express Teriyaki House,Food Services,"Restaurant 1,000 - 2,000 Sqft",660 Sacramento St,CA,San Francisco,94111.0,02/27/1995,,Chinatown,"660 SACRAMENTO ST
San Francisco, CA 94111
(37.793661, -122.403961)",3.0,,"660 Sacramento St, San Francisco, CA 94111, USA",ChIJffyh_oqAhYARrPHuFM1C8DI,37.793807,-122.4039637,tokyo,2228,TOKYO EXPRESS,96.0,2016.0
0208776-02-001,Choi Jung D & Yun S,Tokyo Express Teriyaki House,Food Services,"Restaurant 1,000 - 2,000 Sqft",660 Sacramento St,CA,San Francisco,94111.0,02/27/1995,,Chinatown,"660 SACRAMENTO ST
San Francisco, CA 94111
(37.793661, -122.403961)",3.0,,"660 Sacramento St, San Francisco, CA 94111, USA",ChIJffyh_oqAhYARrPHuFM1C8DI,37.793807,-122.4039637,tokyo,2228,TOKYO EXPRESS,96.0,2018.0
0208776-02-001,Choi Jung D & Yun S,Tokyo Express Teriyaki House,Food Services,"Restaurant 1,000 - 2,000 Sqft",660 Sacramento St,CA,San Francisco,94111.0,02/27/1995,,Chinatown,"660 SACRAMENTO ST
San Francisco, CA 94111
(37.793661, -122.403961)",3.0,,"660 Sacramento St, San Francisco, CA 94111, USA",ChIJffyh_oqAhYARrPHuFM1C8DI,37.793807,-122.4039637,tokyo,2228,TOKYO EXPRESS,74.0,2017.0
0329502-01-001,Kaddoura Hossam M & Hanan,Java On Ocean Coffee House,Food Services,Take-Out Establishment,1700 Ocean Ave,CA,San Francisco,94112.0,09/25/1999,,West of Twin Peaks,"1700 OCEAN AVE
San Francisco, CA 94112
(37.724732, -122.460235)",7.0,,"1700 Ocean Ave, Santa Monica, CA 90401, USA",ChIJrek8l9akwoARxR1pUOusKnw,34.00897379999999,-118.4928741,java,4683,JAVA ON OCEAN,96.0,2016.0
0329502-01-001,Kaddoura Hossam M & Hanan,Java On Ocean Coffee House,Food Services,Take-Out Establishment,1700 Ocean Ave,CA,San Francisco,94112.0,09/25/1999,,West of Twin Peaks,"1700 OCEAN AVE
San Francisco, CA 94112
(37.724732, -122.460235)",7.0,,"1700 Ocean Ave, Santa Monica, CA 90401, USA",ChIJrek8l9akwoARxR1pUOusKnw,34.00897379999999,-118.4928741,java,4683,JAVA ON OCEAN,90.0,2016.0
0329502-01-001,Kaddoura Hossam M & Hanan,Java On Ocean Coffee House,Food Services,Take-Out Establishment,1700 Ocean Ave,CA,San Francisco,94112.0,09/25/1999,,West of Twin Peaks,"1700 OCEAN AVE
San Francisco, CA 94112
(37.724732, -122.460235)",7.0,,"1700 Ocean Ave, Santa Monica, CA 90401, USA",ChIJrek8l9akwoARxR1pUOusKnw,34.00897379999999,-118.4928741,java,4683,JAVA ON OCEAN,88.0,2018.0
0329502-01-001,Kaddoura Hossam M & Hanan,Java On Ocean Coffee House,Food Services,Take-Out Establishment,1700 Ocean Ave,CA,San Francisco,94112.0,09/25/1999,,West of Twin Peaks,"1700 OCEAN AVE
San Francisco, CA 94112
(37.724732, -122.460235)",7.0,,"1700 Ocean Ave, Santa Monica, CA 90401, USA",ChIJrek8l9akwoARxR1pUOusKnw,34.00897379999999,-118.4928741,java,4683,JAVA ON OCEAN,92.0,2017.0
0116582-01-001,Hayes St Grill Cal Corp,Hayes Street Grill Cal Corp,Food Services,"Restaurant Greater Than 2,000 Sqft",324 Hayes St,CA,San Francisco,94102.0,03/21/1979,,Hayes Valley,"324 HAYES ST
San Francisco, CA 94102
(37.777014, -122.421852)",5.0,,"324 Hayes St, Salinas, CA 93906, USA",ChIJaxQOADT_jYARBCBHIJ49zJ8,36.697856,-121.65678899999999,hayes,3640,HAYES STREET GRILL,83.0,2017.0
0116582-01-001,Hayes St Grill Cal Corp,Hayes Street Grill Cal Corp,Food Services,"Restaurant Greater Than 2,000 Sqft",324 Hayes St,CA,San Francisco,94102.0,03/21/1979,,Hayes Valley,"324 HAYES ST
San Francisco, CA 94102
(37.777014, -122.421852)",5.0,,"324 Hayes St, Salinas, CA 93906, USA",ChIJaxQOADT_jYARBCBHIJ49zJ8,36.697856,-121.65678899999999,hayes,3640,HAYES STREET GRILL,86.0,2016.0
